VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_10791	chr7:143918318..143918736	chr7	143918318	143918736	InDel	chr7	143918318	143918736	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	TPK1
Variation_10792	chr7:143918318..143918736	chr7	143918318	143918736	InDel	chr7	143918318	143918736	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	TPK1
Variation_10793	chr7:16473350..16474038	chr7	16473350	16474038	InDel	chr7	16473350	16474038	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	BZW2
Variation_10794	chr7:21625820..21626341	chr7	21625820	21626341	InDel	chr7	21625820	21626341	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	DNAH11
Variation_10795	chr7:52988295..52988628	chr7	52988295	52988628	InDel	chr7	52988295	52988628	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10796	chr7:53963298..53963545	chr7	53963298	53963545	InDel	chr7	53962712	53963545	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10797	chr7:77400926..77401375	chr7	77400926	77401375	InDel	chr7	77400926	77401375	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	MAGI2
Variation_10798	chr7:87315392..87315986	chr7	87315392	87315986	InDel	chr7	87315392	87315986	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	ADAM22
Variation_10799	chr7:91003513..91003645	chr7	91003513	91003645	InDel	chr7	91003282	91003645	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10800	chr8:121941910..121942526	chr8	121941910	121942526	InDel	chr8	121941910	121942526	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10801	chr8:130085566..130085681	chr8	130085566	130085681	InDel	chr8	130085566	130085681	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10802	chr8:135071050..135071436	chr8	135071050	135071436	InDel	chr8	135071050	135071436	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10803	chr8:16250206..16250731	chr8	16250206	16250731	InDel	chr8	16250206	16250731	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10804	chr8:55372416..55372771	chr8	55372416	55372771	InDel	chr8	55372416	55373358	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10805	chr8:70364259..70364606	chr8	70364259	70364606	InDel	chr8	70364259	70364606	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10806	chr8:88581402..88581768	chr8	88581402	88581768	InDel	chr8	88581402	88581768	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10807	chr8:9537015..9537654	chr8	9537015	9537654	InDel	chr8	9537015	9537654	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	TNKS
Variation_10808	chr8:96924514..96924678	chr8	96924514	96924678	InDel	chr8	96924514	96924678	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10809	chr9:104445525..104446026	chr9	104445525	104446026	InDel	chr9	104445525	104446026	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10810	chr9:104445525..104446026	chr9	104445525	104446026	InDel	chr9	104445525	104446026	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10811	chr9:10536814..10537403	chr9	10536814	10537403	InDel	chr9	10536814	10537403	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	PTPRD
Variation_10812	chr9:1152143..1152556	chr9	1152143	1152556	InDel	chr9	1152143	1152556	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10813	chr9:133791929..133792075	chr9	133791929	133792075	InDel	chr9	133791929	133792075	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	VAV2
Variation_10814	chr9:19933045..19933380	chr9	19933045	19933380	InDel	chr9	19933045	19933380	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10815	chr9:20754870..20755097	chr9	20754870	20755097	InDel	chr9	20754870	20755097	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	KIAA1797
Variation_10816	chr9:38638886..38639077	chr9	38638886	38639077	InDel	chr9	38638886	38639077	Conrad et al. (2005)	16327808	Mendelian inconsistencies					HapMap individuals	
Variation_10817	chr1:102540152..102540844	chr1	102540152	102540844	InDel	chr1	102540152	102540844	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10818	chr1:145821414..145822267	chr1	145821414	145822267	InDel	chr1	145821414	145822267	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10819	chr1:155303018..155303524	chr1	155303018	155303524	InDel	chr1	155303018	155303524	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10820	chr1:155333810..155334465	chr1	155333810	155334465	InDel	chr1	155333810	155334465	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10821	chr1:159624305..159624934	chr1	159624305	159624934	InDel	chr1	159624305	159624934	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10822	chr1:193524125..193524866	chr1	193524125	193524866	InDel	chr1	193524125	193524866	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	CFHR1
Variation_10823	chr11:108425691..108426533	chr11	108425691	108426533	InDel	chr11	108425691	108426533	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10824	chr11:4932653..4933344	chr11	4932653	4933344	InDel	chr11	4932653	4933344	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	OR51A2
Variation_10825	chr12:78939801..78940386	chr12	78939801	78940386	InDel	chr12	78939801	78940386	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10826	chr12:88992727..88993412	chr12	88992727	88993412	InDel	chr12	88992727	88993412	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10827	chr12:97173329..97173989	chr12	97173329	97173989	InDel	chr12	97173329	97173989	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10828	chr13:47227772..47228419	chr13	47227772	47228419	InDel	chr13	47227772	47228419	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10829	chr13:96975940..96976926	chr13	96975940	96976926	InDel	chr13	96975940	96976926	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10830	chr2:10971591..10972553	chr2	10971591	10972553	InDel	chr2	10971591	10972553	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10831	chr2:129357664..129358182	chr2	129357664	129358182	InDel	chr2	129357664	129358182	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10832	chr2:18311252..18311843	chr2	18311252	18311843	InDel	chr2	18311252	18311843	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10833	chr2:185077347..185078021	chr2	185077347	185078021	InDel	chr2	185077347	185078021	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10834	chr20:6370001..6370570	chr20	6370001	6370570	InDel	chr20	6370001	6370570	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10835	chr21:32879705..32880218	chr21	32879705	32880218	InDel	chr21	32879705	32880218	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	TCP10L
Variation_10836	chr3:131615549..131616318	chr3	131615549	131616318	InDel	chr3	131615549	131616318	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	COL6A5
Variation_10837	chr3:133474137..133474682	chr3	133474137	133474682	InDel	chr3	133474137	133474682	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10838	chr3:84783402..84784165	chr3	84783402	84784165	InDel	chr3	84783402	84784165	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	LOC440970
Variation_10839	chr3:99893739..99894341	chr3	99893739	99894341	InDel	chr3	99893739	99894341	McCarroll et al. (2005)	16468122	Mendelian inconsistencies/Null genotypes					269 control samples (HapMap)	
Variation_10840	chr4:104569735..104570584	chr4	104569735	104570584	InDel	chr4	104569735	104570584	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10841	chr4:94893582..94894332	chr4	94893582	94894332	InDel	chr4	94893582	94894332	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	GRID2
Variation_10842	chr5:109452450..109453291	chr5	109452450	109453291	InDel	chr5	109452450	109453291	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10843	chr6:81341226..81341992	chr6	81341226	81341992	InDel	chr6	81341226	81341992	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10844	chr7:124252006..124252551	chr7	124252006	124252551	InDel	chr7	124252006	124252551	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10845	chr8:101727812..101728344	chr8	101727812	101728344	InDel	chr8	101727812	101728344	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	SNX31
Variation_10846	chr8:121941910..121942526	chr8	121941910	121942526	InDel	chr8	121941910	121942526	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10847	chr8:4039867..4040487	chr8	4039867	4040487	InDel	chr8	4039867	4040487	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	CSMD1
Variation_10848	chr8:41226502..41227279	chr8	41226502	41227279	InDel	chr8	41226502	41227279	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10849	chr8:587487..588391	chr8	587487	588391	InDel	chr8	587487	588391	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10850	chr8:6810705..6811452	chr8	6810705	6811452	InDel	chr8	6810705	6811452	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10851	chr8:9537015..9537654	chr8	9537015	9537654	InDel	chr8	9537015	9537654	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	TNKS
Variation_10852	chr9:104445525..104446026	chr9	104445525	104446026	InDel	chr9	104445525	104446026	McCarroll et al. (2005)	16468122	Mendelian inconsistencies					269 control samples (HapMap)	
Variation_10853	chrX:111970767..111971561	chrX	111970767	111971561	InDel	chrX	111970767	111971561	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10854	chrX:115400994..115401661	chrX	115400994	115401661	InDel	chrX	115400994	115401661	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	SLC6A14
Variation_10855	chrX:122831326..122832032	chrX	122831326	122832032	InDel	chrX	122831326	122832032	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	STAG2
Variation_10856	chrX:148101401..148102197	chrX	148101401	148102197	InDel	chrX	148101401	148102197	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10857	chrX:33880544..33881279	chrX	33880544	33881279	InDel	chrX	33880544	33881279	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10858	chrX:78909191..78910174	chrX	78909191	78910174	InDel	chrX	78909191	78910174	McCarroll et al. (2005)	16468122	Null genotypes					269 control samples (HapMap)	
Variation_10859	chr1:19506696..19506917	chr1	19506696	19506917	InDel	chr1	19506696	19506917	Hinds et al. (2005)	16327809	Oligo arrays	0	15	15	0.31	24 control samples (Polymorphism Discovery Resource)	CAPZB
Variation_10860	chr1:225680826..225681116	chr1	225680826	225681116	InDel	chr1	225680826	225681116	Hinds et al. (2005)	16327809	Oligo arrays	0	12	12	0.25	24 control samples (Polymorphism Discovery Resource)	
Variation_10861	chr1:25156193..25156364	chr1	25156193	25156364	InDel	chr1	25156193	25156364	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	
Variation_10862	chr10:56219068..56219420	chr10	56219068	56219420	InDel	chr10	56219068	56219420	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	PCDH15
Variation_10863	chr10:56315815..56316000	chr10	56315815	56316000	InDel	chr10	56315815	56316000	Hinds et al. (2005)	16327809	Oligo arrays	0	2	2	0.04	24 control samples (Polymorphism Discovery Resource)	
Variation_10864	chr11:20152256..20152488	chr11	20152256	20152488	InDel	chr11	20152256	20152488	Hinds et al. (2005)	16327809	Oligo arrays	0	7	7	0.15	24 control samples (Polymorphism Discovery Resource)	
Variation_10865	chr11:5478927..5479632	chr11	5478927	5479632	InDel	chr11	5478927	5479632	Hinds et al. (2005)	16327809	Oligo arrays	0	7	7	0.15	24 control samples (Polymorphism Discovery Resource)	
Variation_10866	chr11:5580304..5580458	chr11	5580304	5580458	InDel	chr11	5580304	5580458	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	TRIM6-TRIM34,TRIM6
Variation_10867	chr11:73439392..73439701	chr11	73439392	73439701	InDel	chr11	73439392	73439701	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	C2CD3
Variation_10868	chr11:81809848..81810289	chr11	81809848	81810289	InDel	chr11	81809848	81810289	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	
Variation_10869	chr11:81899451..81899585	chr11	81899451	81899585	InDel	chr11	81899451	81899585	Hinds et al. (2005)	16327809	Oligo arrays	0	5	5	0.1	24 control samples (Polymorphism Discovery Resource)	
Variation_10870	chr11:8436666..8436852	chr11	8436666	8436852	InDel	chr11	8436666	8436852	Hinds et al. (2005)	16327809	Oligo arrays	0	1	1	0.02	24 control samples (Polymorphism Discovery Resource)	STK33
Variation_10871	chr11:85963510..85964435	chr11	85963510	85964435	InDel	chr11	85963510	85964435	Hinds et al. (2005)	16327809	Oligo arrays	0	6	6	0.13	24 control samples (Polymorphism Discovery Resource)	ME3
Variation_10872	chr16:78754338..78754541	chr16	78754338	78754541	InDel	chr16	78754338	78754541	Hinds et al. (2005)	16327809	Oligo arrays	0	21	21	0.44	24 control samples (Polymorphism Discovery Resource)	
Variation_10873	chr16:82366008..82366721	chr16	82366008	82366721	InDel	chr16	82366008	82366721	Hinds et al. (2005)	16327809	Oligo arrays	0	3	3	0.06	24 control samples (Polymorphism Discovery Resource)	CDH13
Variation_10874	chr16:84554501..84555094	chr16	84554501	84555094	InDel	chr16	84554501	84555094	Hinds et al. (2005)	16327809	Oligo arrays	0	5	5	0.1	24 control samples (Polymorphism Discovery Resource)	
Variation_10875	chr17:28821970..28822139	chr17	28821970	28822139	InDel	chr17	28821970	28822139	Hinds et al. (2005)	16327809	Oligo arrays	0	3	3	0.06	24 control samples (Polymorphism Discovery Resource)	ACCN1
Variation_10876	chr18:36260200..36261019	chr18	36260200	36261019	InDel	chr18	36260200	36261019	Hinds et al. (2005)	16327809	Oligo arrays	0	16	16	0.33	24 control samples (Polymorphism Discovery Resource)	
Variation_10877	chr18:37839678..37840129	chr18	37839678	37840129	InDel	chr18	37839678	37840129	Hinds et al. (2005)	16327809	Oligo arrays	0	4	4	0.08	24 control samples (Polymorphism Discovery Resource)	PIK3C3
Variation_10878	chr18:44413298..44413438	chr18	44413298	44413438	InDel	chr18	44413298	44413438	Hinds et al. (2005)	16327809	Oligo arrays	0	32	32	0.67	24 control samples (Polymorphism Discovery Resource)	KIAA0427
Variation_10879	chr18:47698735..47698919	chr18	47698735	47698919	InDel	chr18	47698735	47698919	Hinds et al. (2005)	16327809	Oligo arrays	0	11	11	0.23	24 control samples (Polymorphism Discovery Resource)	
